step,time,intersection_id,total_queue_length,average_waiting_time,north_queue,south_queue,east_queue,west_queue,current_phase,signal_state,green_duration,throughput
639,3195,0,21,15.50232973640299,10,11,0,0,east_west,GREEN,30,6374
639,3195,1,5,13.334419418297326,3,2,0,0,east_west,GREEN,30,2451
639,3195,2,7,14.040373170878052,4,3,0,0,east_west,GREEN,30,4403
639,3195,3,16,14.525849630245528,6,10,0,0,east_west,GREEN,30,5067
640,3200,0,28,15.489868930044835,14,14,0,0,east_west,GREEN,30,6379
640,3200,1,8,13.334419418297326,4,4,0,0,east_west,GREEN,30,2451
640,3200,2,11,14.037288891784574,6,5,0,0,east_west,GREEN,30,4404
640,3200,3,21,14.505138922519583,10,11,0,0,east_west,GREEN,30,5074
641,3205,0,29,15.470006422009497,14,15,0,0,east_west,GREEN,30,6387
641,3205,1,9,13.328722187014446,4,5,0,0,east_west,GREEN,30,2452
641,3205,2,16,14.037288891784574,10,6,0,0,east_west,GREEN,30,4404
641,3205,3,24,14.499274928221826,11,13,0,0,east_west,GREEN,30,5076
642,3210,0,37,15.457601670199978,16,21,0,0,east_west,YELLOW,30,6392
642,3210,1,12,13.3237574434247,5,7,0,0,east_west,YELLOW,30,2453
642,3210,2,17,14.027898148085026,10,7,0,0,east_west,YELLOW,30,4407
642,3210,3,27,14.4873549917422,13,14,0,0,east_west,YELLOW,30,5080
643,3215,0,50,15.457601670199978,17,24,3,6,north_south,GREEN,30,6392
643,3215,1,13,13.3237574434247,6,7,0,0,north_south,GREEN,30,2453
643,3215,2,28,14.027898148085026,13,11,1,3,north_south,GREEN,30,4407
643,3215,3,39,14.4873549917422,16,17,4,2,north_south,GREEN,30,5080
644,3220,0,41,15.511082800002821,9,17,4,11,north_south,GREEN,30,6412
644,3220,1,2,13.358878033908638,0,0,2,0,north_south,GREEN,30,2468
644,3220,2,17,14.06111616964209,5,4,3,5,north_south,GREEN,30,4427
644,3220,3,27,14.549760786409161,9,11,5,2,north_south,GREEN,30,5100
645,3225,0,29,15.516942061824437,3,8,5,13,north_south,GREEN,30,6432
645,3225,1,5,13.353079573584914,0,0,3,2,north_south,GREEN,30,2469
645,3225,2,10,14.025408015133543,0,0,4,6,north_south,GREEN,30,4443
645,3225,3,17,14.53717988287267,2,3,5,7,north_south,GREEN,30,5120
646,3230,0,21,15.496821985408996,0,0,8,13,north_south,GREEN,30,6448
646,3230,1,6,13.336316699349148,0,0,4,2,north_south,GREEN,30,2472
646,3230,2,13,14.009560770569053,0,0,4,9,north_south,GREEN,30,4448
646,3230,3,14,14.523648068108374,0,0,6,8,north_south,GREEN,30,5127
647,3235,0,24,15.487435995148257,0,0,9,15,north_south,GREEN,30,6452
647,3235,1,8,13.320176405421531,0,0,5,3,north_south,GREEN,30,2475
647,3235,2,16,13.990720344992859,0,0,5,11,north_south,GREEN,30,4454
647,3235,3,16,14.515473709005652,0,0,8,8,north_south,GREEN,30,5130
648,3240,0,31,15.478103110425288,0,0,14,17,north_south,GREEN,30,6456
648,3240,1,10,13.303576927288901,0,0,7,3,north_south,GREEN,30,2478
648,3240,2,20,13.984463309264186,0,0,7,13,north_south,GREEN,30,4456
648,3240,3,19,14.49897262954557,0,0,9,10,north_south,GREEN,30,5136
649,3245,0,35,15.464178303024326,0,0,14,21,north_south,YELLOW,30,6462
649,3245,1,11,13.297893570093528,0,0,8,3,north_south,YELLOW,30,2479
649,3245,2,21,13.96893288970687,0,0,8,13,north_south,YELLOW,30,4461
649,3245,3,22,14.490754564681735,0,0,12,10,north_south,YELLOW,30,5139
650,3250,0,42,15.464178303024326,2,2,15,23,east_west,GREEN,30,6462
650,3250,1,11,13.297893570093528,0,0,8,3,east_west,GREEN,30,2479
650,3250,2,30,13.96893288970687,2,1,11,16,east_west,GREEN,30,4461
650,3250,3,34,14.490754564681735,4,1,14,15,east_west,GREEN,30,5139
651,3255,0,30,15.52247232027121,5,3,5,17,east_west,GREEN,30,6482
651,3255,1,3,13.33995133398799,2,1,0,0,east_west,GREEN,30,2491
651,3255,2,20,14.020017784178807,3,3,6,8,east_west,GREEN,30,4481
651,3255,3,20,14.54371998369674,5,2,5,8,east_west,GREEN,30,5159
652,3260,0,25,15.52897573751035,7,8,0,10,east_west,GREEN,30,6501
652,3260,1,3,13.32936305628511,2,1,0,0,east_west,GREEN,30,2493
652,3260,2,7,14.000122576066076,3,4,0,0,east_west,GREEN,30,4497
652,3260,3,14,14.517299331972676,7,5,0,2,east_west,GREEN,30,5176
653,3265,0,28,15.516062337710318,13,11,0,4,east_west,GREEN,30,6513
653,3265,1,3,13.323745487894444,2,1,0,0,east_west,GREEN,30,2494
653,3265,2,9,13.969233727590154,4,5,0,0,east_west,GREEN,30,4507
653,3265,3,16,14.501527302211844,9,7,0,0,east_west,GREEN,30,5182
654,3270,0,29,15.494865312689846,13,16,0,0,east_west,GREEN,30,6523
654,3270,1,6,13.318146158362188,4,2,0,0,east_west,GREEN,30,2495
654,3270,2,13,13.953891173122098,6,7,0,0,east_west,GREEN,30,4512
654,3270,3,19,14.490040416535287,10,9,0,0,east_west,GREEN,30,5186
655,3275,0,35,15.48279452239247,16,19,0,0,east_west,GREEN,30,6528
655,3275,1,6,13.291599047365679,4,2,0,0,east_west,GREEN,30,2500
655,3275,2,16,13.953891173122098,8,8,0,0,east_west,GREEN,30,4512
655,3275,3,23,14.484135455509746,12,11,0,0,east_west,GREEN,30,5188
656,3280,0,43,15.47082181037245,21,22,0,0,east_west,YELLOW,30,6533
656,3280,1,7,13.281166352740318,4,3,0,0,east_west,YELLOW,30,2502
656,3280,2,20,13.94144637853147,9,11,0,0,east_west,YELLOW,30,4516
656,3280,3,29,14.475643062408498,15,14,0,0,east_west,YELLOW,30,5191
657,3285,0,58,15.47082181037245,28,24,2,4,north_south,GREEN,30,6533
657,3285,1,9,13.281166352740318,4,3,2,0,north_south,GREEN,30,2502
657,3285,2,26,13.94144637853147,12,13,0,1,north_south,GREEN,30,4516
657,3285,3,40,14.475643062408498,18,16,3,3,north_south,GREEN,30,5191
658,3290,0,46,15.519315457585616,21,16,4,5,north_south,GREEN,30,6553
658,3290,1,3,13.313529530233836,0,0,2,1,north_south,GREEN,30,2509
658,3290,2,15,13.985396961334082,4,5,3,3,north_south,GREEN,30,4536
658,3290,3,31,14.535971883287619,9,10,4,8,north_south,GREEN,30,5211
659,3295,0,36,15.538328282046958,13,8,5,10,north_south,GREEN,30,6573
659,3295,1,6,13.302218571835365,0,0,3,3,north_south,GREEN,30,2511
659,3295,2,8,13.965229183165338,0,0,4,4,north_south,GREEN,30,4548
659,3295,3,19,14.52481130427287,0,1,6,12,north_south,GREEN,30,5231
660,3300,0,27,15.53052867823014,7,0,8,12,north_south,GREEN,30,6592
660,3300,1,8,13.29144019304314,0,0,4,4,north_south,GREEN,30,2513
660,3300,2,10,13.962133096807634,0,0,4,6,north_south,GREEN,30,4549
660,3300,3,21,14.50969720307356,0,0,8,13,north_south,GREEN,30,5237
661,3305,0,25,15.51308710571786,1,0,11,13,north_south,GREEN,30,6603
661,3305,1,8,13.27047311232231,0,0,4,4,north_south,GREEN,30,2517
661,3305,2,12,13.959080225615724,0,0,4,8,north_south,GREEN,30,4550
661,3305,3,22,14.501595734100697,0,0,8,14,north_south,GREEN,30,5240
662,3310,0,29,15.502370468840308,0,0,12,17,north_south,GREEN,30,6608
662,3310,1,9,13.259794215645325,0,0,4,5,north_south,GREEN,30,2519
662,3310,2,13,13.94686342287555,0,0,5,8,north_south,GREEN,30,4554
662,3310,3,23,14.49089382208988,0,0,9,14,north_south,GREEN,30,5244
663,3315,0,34,15.49550148741277,0,0,15,19,north_south,YELLOW,30,6611
663,3315,1,9,13.259794215645325,0,0,4,5,north_south,YELLOW,30,2519
663,3315,2,18,13.93459513067101,0,0,9,9,north_south,YELLOW,30,4558
663,3315,3,28,14.488172422747386,0,0,11,17,north_south,YELLOW,30,5245
664,3320,0,45,15.49550148741277,1,2,22,20,east_west,GREEN,30,6611
664,3320,1,13,13.259794215645325,3,0,4,6,east_west,GREEN,30,2519
664,3320,2,23,13.93459513067101,3,2,9,9,east_west,GREEN,30,4558
664,3320,3,38,14.488172422747386,3,2,12,21,east_west,GREEN,30,5245
665,3325,0,31,15.546962084889806,2,4,13,12,east_west,GREEN,30,6631
665,3325,1,4,13.312813793546612,4,0,0,0,east_west,GREEN,30,2530
665,3325,2,13,13.964843279762098,5,6,0,2,east_west,GREEN,30,4578
665,3325,3,28,14.554300847863551,7,4,4,13,east_west,GREEN,30,5265
666,3330,0,24,15.552334376956633,3,7,10,4,east_west,GREEN,30,6651
666,3330,1,5,13.302419094422378,4,1,0,0,east_west,GREEN,30,2532
666,3330,2,17,13.945658555948695,8,9,0,0,east_west,GREEN,30,4585
666,3330,3,21,14.541484156540077,8,5,0,8,east_west,GREEN,30,5285
667,3335,0,19,15.527966830693986,7,8,4,0,east_west,GREEN,30,6668
667,3335,1,6,13.297565228392736,4,2,0,0,east_west,GREEN,30,2533
667,3335,2,21,13.918652463764172,11,10,0,0,east_west,GREEN,30,4594
667,3335,3,17,14.517988228753916,9,8,0,0,east_west,GREEN,30,5297
668,3340,0,21,15.512112828179268,9,12,0,0,east_west,GREEN,30,6676
668,3340,1,6,13.287902789018023,4,2,0,0,east_west,GREEN,30,2535
668,3340,2,22,13.915717766680537,11,11,0,0,east_west,GREEN,30,4595
668,3340,3,20,14.50115862104557,10,10,0,0,east_west,GREEN,30,5303
669,3345,0,23,15.50026499291431,9,14,0,0,east_west,GREEN,30,6681
669,3345,1,6,13.276904383914355,4,2,0,0,east_west,GREEN,30,2537
669,3345,2,23,13.906617126020851,12,11,0,0,east_west,GREEN,30,4598
669,3345,3,24,14.484235149457724,12,12,0,0,east_west,GREEN,30,5309
670,3350,0,26,15.483831074566325,11,15,0,0,east_west,YELLOW,30,6688
670,3350,1,7,13.260537709652944,5,2,0,0,east_west,YELLOW,30,2540
670,3350,2,25,13.894622327031794,13,12,0,0,east_west,YELLOW,30,4602
670,3350,3,28,14.4786673493539,14,14,0,0,east_west,YELLOW,30,5311
671,3355,0,37,15.483831074566325,12,19,3,3,north_south,GREEN,30,6688
671,3355,1,12,13.260537709652944,6,3,1,2,north_south,GREEN,30,2540
671,3355,2,32,13.894622327031794,14,16,2,0,north_south,GREEN,30,4602
671,3355,3,33,14.4786673493539,15,16,0,2,north_south,GREEN,30,5311
672,3360,0,22,15.520240361761797,3,10,4,5,north_south,GREEN,30,6708
672,3360,1,6,13.2887080083293,0,0,4,2,north_south,GREEN,30,2552
672,3360,2,30,13.982480769915767,6,13,6,5,north_south,GREEN,30,4622
672,3360,3,16,14.544184972765589,6,7,1,2,north_south,GREEN,30,5331
673,3365,0,17,15.51259243281602,0,6,4,7,north_south,GREEN,30,6723
673,3365,1,10,13.278116467419425,0,0,6,4,north_south,GREEN,30,2554
673,3365,2,19,13.971768309253475,0,4,6,9,north_south,GREEN,30,4639
673,3365,3,8,14.524625237278944,0,1,2,5,north_south,GREEN,30,5351
674,3370,0,14,15.489935817026765,0,0,6,8,north_south,GREEN,30,6735
674,3370,1,11,13.272558254203622,0,0,6,5,north_south,GREEN,30,2555
674,3370,2,16,13.934134551899556,0,0,7,9,north_south,GREEN,30,4654
674,3370,3,8,14.512378783089003,0,0,2,6,north_south,GREEN,30,5356
675,3375,0,16,15.476433830430892,0,0,6,10,north_south,GREEN,30,6741
675,3375,1,11,13.256495325877502,0,0,6,5,north_south,GREEN,30,2558
675,3375,2,22,13.919211399459371,0,0,9,13,north_south,GREEN,30,4659
675,3375,3,9,14.493915050703567,0,0,2,7,north_south,GREEN,30,5363
676,3380,0,23,15.474171452559183,0,0,8,15,north_south,GREEN,30,6742
676,3380,1,12,13.246539963889006,0,0,7,5,north_south,GREEN,30,2560
676,3380,2,25,13.913247488955466,0,0,10,15,north_south,GREEN,30,4661
676,3380,3,15,14.486211509630664,0,0,6,9,north_south,GREEN,30,5366
677,3385,0,27,15.465235799657457,0,0,9,18,north_south,YELLOW,30,6746
677,3385,1,14,13.236644214846551,0,0,8,6,north_south,YELLOW,30,2562
677,3385,2,29,13.90428968011229,0,0,11,18,north_south,YELLOW,30,4664
677,3385,3,17,14.473092112305368,0,0,8,9,north_south,YELLOW,30,5371
678,3390,0,38,15.465235799657457,3,2,14,19,east_west,GREEN,30,6746
678,3390,1,14,13.236644214846551,0,0,8,6,east_west,GREEN,30,2562
678,3390,2,38,13.90428968011229,2,3,12,21,east_west,GREEN,30,4664
678,3390,3,29,14.473092112305368,2,2,12,13,east_west,GREEN,30,5371
679,3395,0,28,15.504236739411306,6,6,5,11,east_west,GREEN,30,6766
679,3395,1,0,13.307598850613907,0,0,0,0,east_west,GREEN,30,2579
679,3395,2,23,13.973114823283616,2,4,3,14,east_west,GREEN,30,4684
679,3395,3,17,14.492868949557533,5,6,3,3,east_west,GREEN,30,5391
680,3400,0,21,15.488631788359015,9,7,0,5,east_west,GREEN,30,6786
680,3400,1,0,13.302804433341754,0,0,0,0,east_west,GREEN,30,2580
680,3400,2,14,13.965296942008273,4,5,0,5,east_west,GREEN,30,4701
680,3400,3,14,14.478490714951752,7,7,0,0,east_west,GREEN,30,5400
681,3405,0,25,15.46964253841551,13,12,0,0,east_west,GREEN,30,6796
681,3405,1,1,13.302804433341754,0,1,0,0,east_west,GREEN,30,2580
681,3405,2,10,13.957943788386592,5,5,0,0,east_west,GREEN,30,4707
681,3405,3,18,14.46730856503396,9,9,0,0,east_west,GREEN,30,5404
682,3410,0,31,15.458125889639938,15,16,0,0,east_west,GREEN,30,6801
682,3410,1,3,13.292614635795157,1,2,0,0,east_west,GREEN,30,2582
682,3410,2,14,13.957943788386592,7,7,0,0,east_west,GREEN,30,4707
682,3410,3,20,14.456525641979482,11,9,0,0,east_west,GREEN,30,5408
683,3415,0,37,15.437311153276315,20,17,0,0,east_west,GREEN,30,6810
683,3415,1,5,13.28245633524564,3,2,0,0,east_west,GREEN,30,2584
683,3415,2,17,13.940060280077903,8,9,0,0,east_west,GREEN,30,4713
683,3415,3,25,14.456525641979482,15,10,0,0,east_west,GREEN,30,5408
684,3420,0,42,15.423504201384798,25,17,0,0,east_west,YELLOW,30,6816
684,3420,1,6,13.28245633524564,3,3,0,0,east_west,YELLOW,30,2584
684,3420,2,19,13.931156315895798,10,9,0,0,east_west,YELLOW,30,4716
684,3420,3,29,14.445782715526127,17,12,0,0,east_west,YELLOW,30,5412
685,3425,0,47,15.423504201384798,26,19,1,1,north_south,GREEN,30,6816
685,3425,1,9,13.28245633524564,3,4,1,1,north_south,GREEN,30,2584
685,3425,2,28,13.931156315895798,13,12,1,2,north_south,GREEN,30,4716
685,3425,3,39,14.445782715526127,23,12,3,1,north_south,GREEN,30,5412
686,3430,0,40,15.474359413112825,19,11,7,3,north_south,GREEN,30,6836
686,3430,1,3,13.27894758276311,0,0,2,1,north_south,GREEN,30,2593
686,3430,2,16,13.980666533194615,7,2,4,3,north_south,GREEN,30,4736
686,3430,3,26,14.509739517856607,15,2,7,2,north_south,GREEN,30,5432
687,3435,0,33,15.493220910246482,10,4,10,9,north_south,GREEN,30,6856
687,3435,1,5,13.263735191990602,0,0,4,1,north_south,GREEN,30,2596
687,3435,2,11,13.963359827750633,0,0,6,5,north_south,GREEN,30,4747
687,3435,3,19,14.511736228966814,7,0,8,4,north_south,GREEN,30,5445
688,3440,0,27,15.484435649612209,2,0,15,10,north_south,GREEN,30,6871
688,3440,1,8,13.253426084946671,0,0,5,3,north_south,GREEN,30,2598
688,3440,2,14,13.963359827750633,0,0,9,5,north_south,GREEN,30,4747
688,3440,3,17,14.496833907153876,0,0,9,8,north_south,GREEN,30,5456
689,3445,0,32,15.4680098924862,0,0,18,14,north_south,GREEN,30,6879
689,3445,1,10,13.227488497873239,0,0,5,5,north_south,GREEN,30,2603
689,3445,2,17,13.954555146102393,0,0,10,7,north_south,GREEN,30,4750
689,3445,3,22,14.47875031013479,0,0,12,10,north_south,GREEN,30,5463
690,3450,0,37,15.445946471247304,0,0,22,15,north_south,GREEN,30,6889
690,3450,1,12,13.217291306941512,0,0,5,7,north_south,GREEN,30,2605
690,3450,2,19,13.942824827939319,0,0,10,9,north_south,GREEN,30,4754
690,3450,3,26,14.463434729418383,0,0,16,10,north_south,GREEN,30,5469
691,3455,0,41,15.430565318776893,0,0,24,17,north_south,YELLOW,30,6896
691,3455,1,12,13.207125319714947,0,0,5,7,north_south,YELLOW,30,2607
691,3455,2,22,13.925404510132228,0,0,11,11,north_south,YELLOW,30,4760
691,3455,3,30,14.453294058525893,0,0,18,12,north_south,YELLOW,30,5473
692,3460,0,46,15.430565318776893,3,1,25,17,east_west,GREEN,30,6896
692,3460,1,16,13.207125319714947,0,2,7,7,east_west,GREEN,30,2607
692,3460,2,29,13.925404510132228,1,2,15,11,east_west,GREEN,30,4760
692,3460,3,38,14.453294058525893,3,1,21,13,east_west,GREEN,30,5473
693,3465,0,40,15.482241122201051,5,3,18,14,east_west,GREEN,30,6916
693,3465,1,2,13.258245818303523,0,2,0,0,east_west,GREEN,30,2622
693,3465,2,18,13.980691774737807,3,3,7,5,east_west,GREEN,30,4780
693,3465,3,26,14.511111033587696,6,4,11,5,east_west,GREEN,30,5493
694,3470,0,29,15.500068530406443,7,5,10,7,east_west,GREEN,30,6936
694,3470,1,3,13.252883817885026,0,3,0,0,east_west,GREEN,30,2623
694,3470,2,10,13.965957667380934,5,5,0,0,east_west,GREEN,30,4792
694,3470,3,17,14.504763335900417,8,7,2,0,east_west,GREEN,30,5511
695,3475,0,25,15.48398051766356,11,9,4,1,east_west,GREEN,30,6956
695,3475,1,7,13.252883817885026,2,5,0,0,east_west,GREEN,30,2623
695,3475,2,13,13.945515455943537,7,6,0,0,east_west,GREEN,30,4799
695,3475,3,18,14.500603175623905,10,8,0,0,east_west,GREEN,30,5514
696,3480,0,23,15.471844755903359,12,11,0,0,east_west,GREEN,30,6963
696,3480,1,8,13.248156154102803,3,5,0,0,east_west,GREEN,30,2624
696,3480,2,13,13.933925437752965,7,6,0,0,east_west,GREEN,30,4803
696,3480,3,24,14.487007352046069,14,10,0,0,east_west,GREEN,30,5519
697,3485,0,29,15.46284047399783,15,14,0,0,east_west,GREEN,30,6967
697,3485,1,9,13.232768148793433,3,6,0,0,east_west,GREEN,30,2627
697,3485,2,16,13.928144493706224,10,6,0,0,east_west,GREEN,30,4805
697,3485,3,27,14.484400616229818,15,12,0,0,east_west,GREEN,30,5520
698,3490,0,31,15.453857219690203,15,16,0,0,east_west,YELLOW,30,6971
698,3490,1,12,13.222158955256807,5,7,0,0,east_west,YELLOW,30,2629
698,3490,2,19,13.925324713756627,11,8,0,0,east_west,YELLOW,30,4806
698,3490,3,31,14.468268432253781,17,14,0,0,east_west,YELLOW,30,5526
699,3495,0,42,15.453857219690203,17,21,3,1,north_south,GREEN,30,6971
699,3495,1,15,13.222158955256807,5,7,1,2,north_south,GREEN,30,2629
699,3495,2,25,13.925324713756627,13,8,2,2,north_south,GREEN,30,4806
699,3495,3,38,14.468268432253781,19,15,4,0,north_south,GREEN,30,5526
700,3500,0,30,15.4964814811734,10,12,5,3,north_south,GREEN,30,6991
700,3500,1,4,13.240071912672974,0,0,2,2,north_south,GREEN,30,2646
700,3500,2,12,13.974007581002226,4,0,6,2,north_south,GREEN,30,4825
700,3500,3,33,14.531764205317137,16,7,7,3,north_south,GREEN,30,5546
701,3505,0,13,15.4954581097047,1,2,6,4,north_south,GREEN,30,7011
701,3505,1,4,13.225321132636772,0,0,2,2,north_south,GREEN,30,2649
701,3505,2,11,13.962325558118389,0,0,8,3,north_south,GREEN,30,4832
701,3505,3,27,14.530996527490144,10,0,12,5,north_south,GREEN,30,5565
702,3510,0,14,15.477991102198398,0,0,9,5,north_south,GREEN,30,7021
702,3510,1,5,13.214768128356976,0,0,3,2,north_south,GREEN,30,2651
702,3510,2,13,13.953676746167686,0,0,8,5,north_south,GREEN,30,4835
702,3510,3,22,14.517207285003105,1,0,14,7,north_south,GREEN,30,5576
703,3515,0,18,15.467153632565907,0,0,11,7,north_south,GREEN,30,7026
703,3515,1,6,13.209516282769133,0,0,3,3,north_south,GREEN,30,2652
703,3515,2,18,13.93638699353768,0,0,9,9,north_south,GREEN,30,4841
703,3515,3,27,14.510433863025261,0,0,17,10,north_south,GREEN,30,5579
704,3520,0,20,15.45637498096696,0,0,11,9,north_south,GREEN,30,7031
704,3520,1,8,13.200121201431607,0,0,5,3,north_south,GREEN,30,2654
704,3520,2,22,13.927805544465402,0,0,11,11,north_south,GREEN,30,4844
704,3520,3,28,14.510433863025261,0,0,17,11,north_south,GREEN,30,5579
705,3525,0,25,15.443462778505086,0,0,13,12,north_south,YELLOW,30,7037
705,3525,1,10,13.175122209338689,0,0,6,4,north_south,YELLOW,30,2659
705,3525,2,23,13.919131579751717,0,0,12,11,north_south,YELLOW,30,4847
705,3525,3,34,14.510433863025261,0,0,21,13,north_south,YELLOW,30,5579
706,3530,0,39,15.443462778505086,3,3,20,13,east_west,GREEN,30,7037
706,3530,1,16,13.175122209338689,0,3,7,6,east_west,GREEN,30,2659
706,3530,2,30,13.919131579751717,1,4,13,12,east_west,GREEN,30,4847
706,3530,3,41,14.510433863025261,1,2,24,14,east_west,GREEN,30,5579
707,3535,0,32,15.480056772472457,9,8,10,5,east_west,GREEN,30,7057
707,3535,1,3,13.199723476976526,0,3,0,0,east_west,GREEN,30,2674
707,3535,2,13,13.976477391436074,1,6,4,2,east_west,GREEN,30,4867
707,3535,3,27,14.570659001522714,2,3,16,6,east_west,GREEN,30,5599
708,3540,0,32,15.467403946537477,16,14,2,0,east_west,GREEN,30,7074
708,3540,1,4,13.189820858954846,1,3,0,0,east_west,GREEN,30,2676
708,3540,2,13,13.966480476412139,4,9,0,0,east_west,GREEN,30,4876
708,3540,3,18,14.5804633300315,5,5,8,0,east_west,GREEN,30,5617
709,3545,0,35,15.451104140410159,18,17,0,0,east_west,GREEN,30,7082
709,3545,1,4,13.180498098797798,1,3,0,0,east_west,GREEN,30,2678
709,3545,2,20,13.960742439901091,8,12,0,0,east_west,GREEN,30,4878
709,3545,3,13,14.56887131239079,6,7,0,0,east_west,GREEN,30,5628
710,3550,0,40,15.433456215233269,22,18,0,0,east_west,GREEN,30,7090
710,3550,1,6,13.175293456699997,1,5,0,0,east_west,GREEN,30,2679
710,3550,2,22,13.955151984624734,10,12,0,0,east_west,GREEN,30,4880
710,3550,3,16,14.566296196400192,7,9,0,0,east_west,GREEN,30,5629
711,3555,0,47,15.418022377699792,28,19,0,0,east_west,GREEN,30,7097
711,3555,1,7,13.175293456699997,2,5,0,0,east_west,GREEN,30,2679
711,3555,2,24,13.946371932741235,10,14,0,0,east_west,GREEN,30,4883
711,3555,3,23,14.550565200067924,10,13,0,0,east_west,GREEN,30,5635
712,3560,0,55,15.404953998330598,32,23,0,0,east_west,YELLOW,30,7103
712,3560,1,9,13.170104467661133,2,7,0,0,east_west,YELLOW,30,2680
712,3560,2,25,13.934846178136528,10,15,0,0,east_west,YELLOW,30,4887
712,3560,3,25,14.537818519989925,12,13,0,0,east_west,YELLOW,30,5640
713,3565,0,62,15.404953998330598,33,26,1,2,north_south,GREEN,30,7103
713,3565,1,15,13.170104467661133,6,7,1,1,north_south,GREEN,30,2680
713,3565,2,33,13.934846178136528,12,18,2,1,north_south,GREEN,30,4887
713,3565,3,33,14.537818519989925,16,14,1,2,north_south,GREEN,30,5640
714,3570,0,54,15.460684038626914,24,20,5,5,north_south,GREEN,30,7123
714,3570,1,4,13.175401099046354,0,0,2,2,north_south,GREEN,30,2697
714,3570,2,22,14.006489226466675,3,9,3,7,north_south,GREEN,30,4907
714,3570,3,23,14.58203371093244,9,5,3,6,north_south,GREEN,30,5660
715,3575,0,51,15.501383451591028,18,14,10,9,north_south,GREEN,30,7143
715,3575,1,5,13.165684155981594,0,0,2,3,north_south,GREEN,30,2699
715,3575,2,16,13.996757027634862,0,3,4,9,north_south,GREEN,30,4923
715,3575,3,12,14.564995455395989,1,0,5,6,north_south,GREEN,30,5678
716,3580,0,40,15.512238358558474,11,5,13,11,north_south,GREEN,30,7163
716,3580,1,9,13.155995810370747,0,0,5,4,north_south,GREEN,30,2701
716,3580,2,16,13.980053565827676,0,0,5,11,north_south,GREEN,30,4930
716,3580,3,16,14.56089342455977,0,0,8,8,north_south,GREEN,30,5680
717,3585,0,33,15.504418124626136,3,0,18,12,north_south,GREEN,30,7178
717,3585,1,12,13.140930776470096,0,0,5,7,north_south,GREEN,30,2704
717,3585,2,19,13.960293013918182,0,0,7,12,north_south,GREEN,30,4937
717,3585,3,25,14.550938496397608,0,0,15,10,north_south,GREEN,30,5684
718,3590,0,37,15.492106313928739,0,0,23,14,north_south,GREEN,30,7185
718,3590,1,12,13.13593948687215,0,0,5,7,north_south,GREEN,30,2705
718,3590,2,23,13.960293013918182,0,0,10,13,north_south,GREEN,30,4937
